title,detail_url,timeShow,platformName
雅安市名山区红军百丈关战役纪念馆布展提升工程项目&nbsp;&nbsp;雅安市名山区红军百丈关战役纪念馆布展提升工程项目监理中标结果公告,http://www.ggzy.gov.cn/information/html/a/510000/0104/202004/28/005121c7082aa27f48dca60090e5dcea5cbf.shtml,2020-04-28,
政府采购合同,http://www.ggzy.gov.cn/information/html/a/140000/0203/202004/28/00140d0d04f060924480a755def28be4fd1b.shtml,2020-04-28,山西省公共资源交易平台
重庆东站片区周边地块控规修改研究(20C00008)采购更正公告,http://www.ggzy.gov.cn/information/html/a/500000/0204/202004/28/00509df5254464ad43aabf0fa3d5e6ddcbcb.shtml,2020-04-28,重庆市公共资源交易服务平台
开封市监狱改扩建项目电梯设备采购安装-变更公告-第,http://www.ggzy.gov.cn/information/html/a/410000/0204/202004/28/00415e846a141fe74556943d849ddee5d931.shtml,2020-04-28,开封市公共资源交易中心
2020年度杞县邢口镇厂房建设项目-变更公告-第2,http://www.ggzy.gov.cn/information/html/a/410000/0204/202004/28/00411cfb2a55ebd6437da13d457cfd85f481.shtml,2020-04-28,开封市公共资源交易中心
江西华灏工程造价咨询有限公司关于抚州一中实验学校学生课桌凳、教师办公桌椅、教师公寓家具采购项目（项目编号：JXHH-F-2020-G017）公开招标公告,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/0036879cb8ac04c245deabb2cb5e3c94eded.shtml,2020-04-28,抚州市公共资源交易中心
如皋市公安局执法办案中心家具采购,http://www.ggzy.gov.cn/information/html/a/320000/0201/202004/28/00325213bc25f15d4088a660edadd50d97ea.shtml,2020-04-28,南通市电子交易平台
吉林铁道职业技术学院2020年通勤车租赁,http://www.ggzy.gov.cn/information/html/a/220000/0201/202004/28/0022c59aa4ec91644a7b9c2f9f15d53a8ae8.shtml,2020-04-28,吉林省公共资源交易信息网
省国资委办公楼外墙钢结构电梯改造项目（变更公告）,http://www.ggzy.gov.cn/information/html/a/220000/0204/202004/28/0022244955d267bf4e4886a0fab3710d6d96.shtml,2020-04-28,吉林省公共资源交易信息网
涪江（射洪段）流域水污染综合治理项目（天仙镇污水管网工程）补遗书01,http://www.ggzy.gov.cn/information/html/a/510000/0105/202004/28/00512e6dcff7cb3a4f13b5befed5829dade3.shtml,2020-04-28,
忻州长峰燃气有限公司2020年度城市燃气工程施工所需材料设备采购二次招标延期公告,http://www.ggzy.gov.cn/information/html/a/140000/0101/202004/28/001466c9f230bf9c4cb7946c4dceb9034774.shtml,2020-04-28,东风电子招标交易平台
重庆城市管理职业学院校区扩建工程多功能体育馆、综合实训楼等工程造价全过程跟踪审计（含结算）(20C0104)采购公告,http://www.ggzy.gov.cn/information/html/a/500000/0201/202004/28/00503e6561a2da914b319fb572579c057682.shtml,2020-04-28,重庆市公共资源交易服务平台
芙蓉山片区道路改造提升工程和配套项目施工监理招标控制价补充公告,http://www.ggzy.gov.cn/information/html/a/440000/0105/202004/28/0044dd15ab8abb3a45afa43cf6ca7c6084d8.shtml,2020-04-28,韶关市公共资源交易服务平台
山煤集团左权宏远煤业有限公司水射流式煤层造穴泄压装置采购项目招标文件,http://www.ggzy.gov.cn/information/html/a/140000/0105/202004/23/0014405e8215f6ba470d95c507b8d702162f.shtml,2020-04-28,旺采网山西交易平台
Z1309892000222001沧州市公安局渤海新区分局智能版单警执法视音频记录仪设备结果公告,http://www.ggzy.gov.cn/information/html/a/130000/0202/202004/28/001375c2c242ad9444d9bea12882591c95dc.shtml,2020-04-28,
重庆市涪陵食品药品检验所实验室系统工程设备采购(19A2326)采购公告,http://www.ggzy.gov.cn/information/html/a/500000/0201/202004/28/0050327a24a0f5504769b0918138f0ce92ee.shtml,2020-04-28,重庆市公共资源交易服务平台
吉林省自然资源统一确权登记经费货物采购项目中标公示,http://www.ggzy.gov.cn/information/html/a/220000/0202/202004/28/002236dfae7b00eb46718a78279beffe2851.shtml,2020-04-28,吉林省公共资源交易信息网
玉溪市江川区江城镇中心卫生院救护车采购项目成交公告,http://www.ggzy.gov.cn/information/html/a/530000/0202/202004/28/0053c4f913a798a14dd4984b0ab7d38af929.shtml,2020-04-28,玉溪市公共资源交易中心
普洱市人民医院新生儿眼底筛查系统采购中标公告,http://www.ggzy.gov.cn/information/html/a/530000/0202/202004/28/0053118c9d67b7df495e88ea4db84161e31f.shtml,2020-04-28,普洱市公共资源交易中心
新化县孟公镇太阳中学综合楼建设项目招标答疑,http://www.ggzy.gov.cn/information/html/a/430000/0101/202004/28/0043c7a3a236c05e46298ecde27d79bf399c.shtml,2020-04-28,
江南大学体育训练馆（风雨操场）项目施工总承包工程,http://www.ggzy.gov.cn/information/html/a/320000/0101/202004/28/00323847ed87c99f4dba8b1a9263d34f91c1.shtml,2020-04-28,无锡市建设工程网上招投标系统
关于赣榆区文体广电和旅游局地埋式篮球架、移动式篮球架等采购的公告,http://www.ggzy.gov.cn/information/html/a/320000/0201/202004/28/00322d441da4c0c34b9c99c20dff8c7e213e.shtml,2020-04-28,连云港建设工程网上招投标系统
江南大学体育训练馆（风雨操场）项目监理工程,http://www.ggzy.gov.cn/information/html/a/320000/0101/202004/28/003220c0d8d5eb9241899edbf7948f6b4fcf.shtml,2020-04-28,无锡市建设工程网上招投标系统
关于赣榆区文体广电和旅游局室外健身路径采购的公告,http://www.ggzy.gov.cn/information/html/a/320000/0201/202004/28/003200b26619bad849159beeb4c2df33f6e9.shtml,2020-04-28,连云港建设工程网上招投标系统
农安工业集中区管理委员会劳务派遣服务项目中标公告,http://www.ggzy.gov.cn/information/html/a/220000/0202/202004/28/0022979fe7b56b7f40b39c38ea8ff989cd11.shtml,2020-04-28,长春市公共资源交易中心(新)
舟山花园三期三区智能化项目（二次招标）资审文件,http://www.ggzy.gov.cn/information/html/a/320000/0105/202004/28/0032a04b5d976d124a5d8faf7cf1d44d2cf8.shtml,2020-04-28,苏州市公共资源交易平台
舟山花园三期三区智能化项目（二次招标）,http://www.ggzy.gov.cn/information/html/a/320000/0101/202004/28/003253abf779c81441d9bdad29857d73e1d0.shtml,2020-04-28,苏州市公共资源交易平台
涿鹿县2020年矾山镇脱贫攻坚项目-建设春秋棚及冬暖棚工程中标公告,http://www.ggzy.gov.cn/information/html/a/130000/0202/202004/28/0013cab40894b402468e8b2e9282aaf2c6d6.shtml,2020-04-28,
苏州市公安局苏州工业园区分局斜塘派出所关于斜塘派出所动迁小区技防监控系统2020年维护保养服务项目的招标公告,http://www.ggzy.gov.cn/information/html/a/320000/0201/202004/28/0032d3be9f532f4d466c99fd6c2cd69a8916.shtml,2020-04-28,苏州工业园区公共资源交易中心
苏州市公安局苏州工业园区分局斜塘派出所关于斜塘派出所道路监控2020年维护保养服务项目的招标公告,http://www.ggzy.gov.cn/information/html/a/320000/0201/202004/28/00327890e97ba0e04fc8b2cf990886fbb295.shtml,2020-04-28,苏州工业园区公共资源交易中心
应急监测能力建设项目变更公告,http://www.ggzy.gov.cn/information/html/a/520000/0204/202004/28/0052bbcb33bb7c7a4675aeafc9fb33c8a552.shtml,2020-04-28,贵阳市公共资源交易中心
纯化镇许楼村工矿废弃地复垦利用试点项目区中标公示,http://www.ggzy.gov.cn/information/html/a/370000/0202/202004/28/00370227a683d6314410a57e4357707178bb.shtml,2020-04-28,滨州市公共资源电子交易系统
云龙健康公园厕所及管理用房工程结果公告,http://www.ggzy.gov.cn/information/html/a/510000/0202/202004/28/00516e2f8906001041e0b0731b7d4f2c42ab.shtml,2020-04-28,
红土梁镇2020年非贫困村村内道路建设工程竞争性磋商公告,http://www.ggzy.gov.cn/information/html/a/130000/0201/202004/28/0013f0d1061ad3a74427a202fe6a2a26d823.shtml,2020-04-28,
第七师2020年农网改造升级工程新建126团110千伏变电站工程（勘察设计）招标公告,http://www.ggzy.gov.cn/information/html/a/660000/0101/202004/28/0066a78916bfc9424e74916a0a9c64aa7754.shtml,2020-04-28,新疆生产建设兵团公共资源交易中心
校园保安服务项目校园保安服务项目中标公示,http://www.ggzy.gov.cn/information/html/a/320000/0202/202004/28/0032edf3e39089b649b48abc9d74887bfbb7.shtml,2020-04-28,太仓市公共资源交易管理平台
河北轨道运输职业技术学院城市轨道交通车辆检修工职业技能训练设备购置项目公开招标,http://www.ggzy.gov.cn/information/html/a/130000/0201/202004/28/0013c07855eb51834a40af63a2c3900d3992.shtml,2020-04-28,河北省公共资源交易系统
河北中医学院客观结构化临床考试(OSCE)建设项目招标公告,http://www.ggzy.gov.cn/information/html/a/130000/0201/202004/28/0013934c52efe7a044acb3b643206df5cee8.shtml,2020-04-28,河北省公共资源交易系统
河北省气象科学研究所绿色产业发展气象保障工程-河北省植被生态气象监测评估技术服务项目招标公告,http://www.ggzy.gov.cn/information/html/a/130000/0201/202004/28/00132131b37d371440a6914699695e83f8f5.shtml,2020-04-28,河北省公共资源交易系统
河北省文艺家之家工程弱电工程中标公告,http://www.ggzy.gov.cn/information/html/a/130000/0104/202004/28/0013206fd1ede483414e914ce5f0b68f31d4.shtml,2020-04-28,河北省公共资源交易系统
泸县云龙镇2019年中央水利发展资金小型水源工程结果公告,http://www.ggzy.gov.cn/information/html/a/510000/0202/202004/28/0051fee10fcb5e8649338405f22662de1ec1.shtml,2020-04-28,
海天连城三期小区供配电项目高低压设备采购招标\澄清文件,http://www.ggzy.gov.cn/information/html/a/320000/0105/202004/28/0032c84c33e512004eed9e0652b3ddb910b0.shtml,2020-04-28,连云港建设工程网上招投标系统
务川自治县涪洋中学运动场建设项目施工招标,http://www.ggzy.gov.cn/information/html/a/520000/0104/202004/28/0052ea535e7c8e9441159e5fcbcd31609169.shtml,2020-04-28,遵义市公共资源交易中心
